,property_type,society,sector,price_cr,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,nearbyLoc_score,area_room_ratio
2628,flat,vatika xpressions,sector 88,1.1,8148.0,1350.0,Built Up area: 1350 (125.42 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),2.0,4.0,3+,2.0,North-East,Under Construction,,1350.0,1050.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,35.0,675.0
2629,house,independent,sector 3,0.5,5555.0,900.0,Plot area 900(83.61 sq.m.),2.0,1.0,2,1.0,,Old Property,,900.0,,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,450.0
2630,flat,shapoorji pallonji joyville gurugram,sector 102,1.3,17691.0,735.0,Super Built up area 1215(112.88 sq.m.)Built Up area: 1009 sq.ft. (93.74 sq.m.)Carpet area: 734.8 sq.ft. (68.27 sq.m.),2.0,2.0,3,0.0,East,Relatively New,1215.0,1009.0,734.8,0.0,0.0,1.0,0.0,0.0,0.0,125.0,71.0,367.5
2631,flat,emaar digihomes,sector 62,2.45,16000.0,1531.0,Built Up area: 1200 (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,2,7.0,North-East,New Property,,1200.0,1000.0,1.0,0.0,0.0,0.0,0.0,1.0,174.0,56.0,765.5
2632,flat,smart world gems,sector 89,0.9,8159.0,1103.0,Super Built up area 1103(102.47 sq.m.),2.0,2.0,2,3.0,,New Property,1103.0,,,1.0,0.0,0.0,0.0,1.0,0.0,95.0,58.0,551.5
2633,flat,imperia the esfera,sector 37c,0.87,5513.0,1578.0,Super Built up area 1578(146.6 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1110 sq.ft. (103.12 sq.m.),2.0,3.0,3+,5.0,North-West,Relatively New,1578.0,1300.0,1110.0,1.0,0.0,0.0,0.0,0.0,0.0,109.0,43.0,789.0
2634,flat,pyramid elite,sector 86,0.45,7739.0,581.0,Carpet area: 581.41 (54.01 sq.m.),2.0,2.0,1,4.0,,Under Construction,,,581.3582389999999,0.0,0.0,0.0,0.0,0.0,0.0,66.0,49.0,290.5
2635,flat,ashiana anmol,sector 33,1.1,8627.0,1275.0,Built Up area: 1275 (118.45 sq.m.)Carpet area: 795 sq.ft. (73.86 sq.m.),2.0,2.0,2,4.0,North-East,Undefined,,1275.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.5
2636,flat,afnhb jalvayu vihar,sector 30,0.85,12859.0,661.0,Carpet area: 661 (61.41 sq.m.),2.0,2.0,1,2.0,West,Old Property,,,661.0,0.0,0.0,0.0,0.0,1.0,2.0,49.0,62.0,330.5
2637,flat,pivotal devaan,sector 84,0.37,6346.0,583.0,Super Built up area 583(54.16 sq.m.)Carpet area: 483 sq.ft. (44.87 sq.m.),2.0,2.0,1,5.0,North-West,Relatively New,583.0,,483.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,56.0,291.5
2638,flat,unitech the residences,sector 33,1.1,9909.0,1110.0,Super Built up area 1110(103.12 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,3,9.0,East,Moderately Old,1110.0,1100.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,53.0,555.0
2639,flat,godrej oasis,sector 88a,0.95,7268.0,1307.0,Carpet area: 1307 (121.42 sq.m.),2.0,2.0,2,6.0,North-West,Relatively New,,,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,35.0,653.5
2640,flat,signature signum 95a,sector 95,0.4,7782.0,514.0,Carpet area: 514 (47.75 sq.m.),2.0,2.0,2,3.0,East,New Property,,,514.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,0.0,257.0
2641,flat,eldeco accolade,sohna road,0.96,6571.0,1461.0,Super Built up area 1457(135.36 sq.m.)Carpet area: 849 sq.ft. (78.87 sq.m.),2.0,2.0,3+,14.0,East,Relatively New,1457.0,,849.0,1.0,0.0,0.0,0.0,0.0,0.0,151.0,33.0,730.5
2642,flat,m3m soulitude,sector 89,1.0,9066.0,1103.0,Carpet area: 1103 (102.47 sq.m.),2.0,2.0,2,2.0,,New Property,,,1103.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,41.0,551.5
2643,flat,puri emerald bay,sector 104,1.5,9678.0,1550.0,Super Built up area 1550(144 sq.m.),2.0,2.0,2,7.0,,Under Construction,1550.0,,,0.0,0.0,0.0,0.0,1.0,0.0,43.0,87.0,775.0
2644,flat,ss the leaf,sector 85,1.06,6343.0,1671.0,Super Built up area 1671(155.24 sq.m.),2.0,2.0,2,12.0,South,Relatively New,1671.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,63.0,835.5
2645,flat,gls avenue 51,sector 92,0.45,7614.0,591.0,Built Up area: 646 (60.02 sq.m.)Carpet area: 591 sq.ft. (54.91 sq.m.),2.0,2.0,1,10.0,,New Property,,646.0,591.0,1.0,0.0,0.0,0.0,0.0,2.0,20.0,9.0,295.5
2646,flat,supertech araville,sector 79,0.9,5883.0,1530.0,Super Built up area 1530(142.14 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),2.0,2.0,3,5.0,,Relatively New,1530.0,1450.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,8.0,765.0
2647,flat,satya the hermitage,sector 103,0.93,6404.0,1452.0,Carpet area: 1452 (134.9 sq.m.),2.0,3.0,3,3.0,East,Relatively New,,,1452.0,0.0,1.0,0.0,0.0,0.0,2.0,90.0,81.0,726.0
2648,flat,sidhartha ncr one phase,sector 95,0.56,4105.0,1364.0,Super Built up area 1364(126.72 sq.m.),2.0,2.0,2,10.0,,Relatively New,1364.0,,,0.0,0.0,0.0,0.0,0.0,2.0,60.0,16.0,682.0
2649,flat,tarc maceo,sector 91,0.95,5954.0,1596.0,Super Built up area 1310(121.7 sq.m.),2.0,2.0,2,10.0,East,Relatively New,1310.0,,,0.0,0.0,0.0,0.0,0.0,0.0,77.0,50.0,798.0
2650,flat,signature global solera,sector 107,0.36,6569.0,548.0,Super Built up area 548(50.91 sq.m.),2.0,2.0,1,9.0,South,Relatively New,548.0,,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,68.0,274.0
2651,house,independent,sector 4,0.61,11111.0,549.0,Plot area 61(5.67 sq.m.),2.0,2.0,2,2.0,South-East,Moderately Old,,61.0,,0.0,0.0,0.0,0.0,1.0,0.0,14.0,62.0,274.5
2652,flat,saroop garden,sector 105,0.95,2638.0,3601.0,Carpet area: 3600 (334.45 sq.m.),2.0,2.0,1,1.0,,New Property,,,3600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.0,1800.5
2653,flat,imperia the esfera,sector 37c,0.86,5449.0,1578.0,Super Built up area 1578(146.6 sq.m.)Carpet area: 1310 sq.ft. (121.7 sq.m.),2.0,3.0,3,9.0,South-East,Relatively New,1578.0,,1310.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,43.0,789.0
2654,flat,tulip lemon,sector 69,0.6,11407.0,526.0,Carpet area: 526 (48.87 sq.m.),2.0,1.0,1,11.0,,Undefined,,,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0
2655,flat,godrej,sector 79,1.34,8524.0,1572.0,Super Built up area 1572(146.04 sq.m.),2.0,2.0,3,2.0,North-West,Relatively New,1572.0,,,1.0,0.0,0.0,0.0,0.0,0.0,158.0,24.0,786.0
2656,flat,m3m skywalk,sector 74,1.6,9512.0,1682.0,Super Built up area 1682(156.26 sq.m.)Carpet area: 1345 sq.ft. (124.95 sq.m.),2.0,2.0,2,26.0,South,Relatively New,1682.0,,1345.0,0.0,0.0,0.0,0.0,0.0,2.0,158.0,47.0,841.0
2657,flat,puri emerald bay,sector 104,1.59,10903.0,1458.0,Super Built up area 1550(144 sq.m.),2.0,2.0,2,12.0,South,Relatively New,1550.0,,,0.0,0.0,0.0,0.0,0.0,0.0,121.0,87.0,729.0
2658,flat,smart world orchard,sector 61,1.57,13652.0,1150.0,Built Up area: 1150 (106.84 sq.m.),2.0,2.0,2,3.0,,New Property,,1150.0,,1.0,0.0,0.0,0.0,1.0,0.0,71.0,65.0,575.0
2659,house,independent,sector 9,1.65,18333.0,900.0,Built Up area: 900 (83.61 sq.m.),2.0,3.0,0,3.0,,Undefined,,900.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
2660,flat,signature global solera,sector 107,0.28,5725.0,489.0,Carpet area: 489 (45.43 sq.m.),2.0,2.0,2,10.0,South,Relatively New,,,489.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,68.0,244.5
2661,flat,satya the hermitage,sector 103,0.89,6137.0,1450.0,Super Built up area 1450(134.71 sq.m.)Carpet area: 1081 sq.ft. (100.43 sq.m.),2.0,3.0,3,1.0,,Relatively New,1450.0,,1081.0,0.0,1.0,0.0,0.0,0.0,2.0,75.0,81.0,725.0
2662,flat,ambience creacions,sector 22,1.65,11956.0,1380.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,2,9.0,East,Relatively New,1380.0,1200.0,1000.0,0.0,0.0,0.0,1.0,1.0,1.0,133.0,76.0,690.0
2663,flat,experion windchants,sector 112,2.6,10651.0,2441.0,Super Built up area 2441(226.78 sq.m.)Built Up area: 1939.03 sq.ft. (180.14 sq.m.),2.0,2.0,3,8.0,North-East,Relatively New,2441.0,1939.03,,0.0,0.0,0.0,0.0,0.0,0.0,168.0,50.0,1220.5
2664,flat,microtek greenburg,sector 86,1.3,8756.0,1485.0,Super Built up area 1480(137.5 sq.m.),2.0,2.0,3,10.0,,Relatively New,1480.0,,,1.0,0.0,0.0,0.0,0.0,0.0,38.0,60.0,742.5
2665,flat,umang winter hills,sector 77,0.75,5588.0,1342.0,Super Built up area 1342(124.68 sq.m.)Built Up area: 1140 sq.ft. (105.91 sq.m.)Carpet area: 969 sq.ft. (90.02 sq.m.),2.0,2.0,2,8.0,South,Relatively New,1342.0,1140.0,969.0,0.0,0.0,1.0,0.0,0.0,2.0,102.0,64.0,671.0
2666,flat,smart world gems,sector 89,0.88,7963.0,1105.0,Carpet area: 1105 (102.66 sq.m.),2.0,2.0,3,2.0,,New Property,,,1105.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,58.0,552.5
2667,flat,hcbs sports ville,sohna road,0.32,4301.0,744.0,Built Up area: 743.99 (69.12 sq.m.),2.0,2.0,1,3.0,,Relatively New,,744.000768,,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,372.0
2668,flat,pareena mi casa,sector 68,1.0,8163.0,1225.0,Carpet area: 1225 (113.81 sq.m.),2.0,2.0,2,16.0,,New Property,,,1225.0,0.0,1.0,0.0,0.0,0.0,0.0,65.0,85.0,612.5
2669,flat,ss,sector 85,1.2,7151.0,1678.0,Super Built up area 1671(155.24 sq.m.)Built Up area: 1660 sq.ft. (154.22 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),2.0,2.0,3,15.0,North-East,Relatively New,1671.0,1660.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,28.0,839.0
2670,flat,m3m sierra 68,sector 68,1.05,8536.0,1230.0,Super Built up area 1230(114.27 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,2,11.0,North-East,New Property,1230.0,1200.0,1000.0,0.0,0.0,0.0,0.0,0.0,2.0,127.0,61.0,615.0
2671,flat,godrej habitat,sector 3,1.35,12784.0,1056.0,Built Up area: 1056 (98.11 sq.m.)Carpet area: 912 sq.ft. (84.73 sq.m.),2.0,2.0,0,4.0,North-East,Undefined,,1056.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,62.0,528.0
2672,flat,godrej nature plus,sector 33,1.2,12000.0,1000.0,Carpet area: 1000 (92.9 sq.m.),2.0,2.0,3+,3.0,North-East,Under Construction,,,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,49.0,500.0
2673,flat,orris aster court,sector 85,0.69,5221.0,1322.0,Super Built up area 1312(121.89 sq.m.)Built Up area: 1075 sq.ft. (99.87 sq.m.)Carpet area: 975 sq.ft. (90.58 sq.m.),2.0,2.0,2,5.0,South-West,Relatively New,1312.0,1075.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,661.0
2674,flat,emaar digihomes,sector 62,2.15,14257.0,1508.0,Carpet area: 1508 (140.1 sq.m.),2.0,2.0,3,31.0,,Under Construction,,,1508.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,56.0,754.0
2675,flat,sidhartha ncr one,sector 95,0.55,5556.0,990.0,Built Up area: 990 (91.97 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2.0,2.0,3,15.0,North-East,Undefined,,990.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0
2676,flat,shapoorji pallonji joyville gurugram,sector 102,1.35,14754.0,915.0,Super Built up area 915(85.01 sq.m.),2.0,2.0,2,10.0,,Under Construction,915.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,71.0,457.5
2677,flat,antriksh heights,sector 84,0.54,4458.0,1211.0,Super Built up area 1200(111.48 sq.m.),2.0,2.0,3+,17.0,North-West,Relatively New,1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,81.0,23.0,605.5
2678,flat,sidhartha ncr one phase,sector 95,0.43,3152.0,1364.0,Super Built up area 1364(126.72 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1020 sq.ft. (94.76 sq.m.),2.0,2.0,2,6.0,North,Relatively New,1364.0,1300.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,16.0,682.0
2679,flat,signature andour heights,sector 71,0.65,10172.0,639.0,Super Built up area 639(59.37 sq.m.)Carpet area: 542 sq.ft. (50.35 sq.m.),2.0,2.0,1,10.0,South-West,Relatively New,639.0,,542.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,45.0,319.5
2680,flat,shree vardhman flora,sector 90,0.65,4814.0,1350.0,Super Built up area 1350(125.42 sq.m.),2.0,2.0,3,3.0,North,Relatively New,1350.0,,,1.0,0.0,0.0,0.0,0.0,0.0,106.0,64.0,675.0
2681,flat,hcbs sports ville,sohna road,0.32,6165.0,519.0,Carpet area: 519 (48.22 sq.m.),2.0,2.0,2,2.0,,New Property,,,519.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,259.5
2682,flat,breez global hill view,sohna road,0.3,5124.0,585.0,Carpet area: 585.41 (54.39 sq.m.),2.0,2.0,1,11.0,North,New Property,,,585.448521,0.0,0.0,0.0,0.0,0.0,0.0,91.0,58.0,292.5
2683,flat,suncity vatsal valley,sector 45,1.38,12212.0,1130.0,Built Up area: 1130 (104.98 sq.m.),2.0,2.0,2,4.0,East,Under Construction,,1130.0,,0.0,0.0,0.0,0.0,0.0,2.0,133.0,73.0,565.0
2684,flat,supertech hues,sector 68,0.93,8611.0,1080.0,Carpet area: 1080 (100.34 sq.m.),2.0,2.0,2,11.0,,Undefined,,,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0
2685,house,independent,sector 4,0.55,6813.0,807.0,Built Up area: 75,2.0,1.0,1,1.0,,Moderately Old,,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,403.5
2686,flat,vipul lavanya,sector 81,1.0,8000.0,1250.0,Super Built up area 1250(116.13 sq.m.),2.0,2.0,2,7.0,,Relatively New,1250.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,16.0,625.0
2687,flat,supertech araville,sector 79,0.8,6178.0,1295.0,Super Built up area 1295(120.31 sq.m.),2.0,2.0,3+,9.0,,New Property,1295.0,,,0.0,0.0,0.0,0.0,1.0,0.0,24.0,8.0,647.5
2688,flat,bestech park view ananda,sector 81,0.95,10626.0,894.0,Super Built up area 1360(126.35 sq.m.)Carpet area: 894 sq.ft. (83.06 sq.m.),2.0,2.0,2,2.0,North-East,Relatively New,1360.0,,894.0,0.0,0.0,0.0,0.0,0.0,2.0,104.0,59.0,447.0
2689,flat,smart world gems,sector 89,1.1,9972.0,1103.0,Carpet area: 1103 (102.47 sq.m.),2.0,2.0,2,3.0,,New Property,,,1103.0,0.0,0.0,1.0,0.0,0.0,0.0,77.0,58.0,551.5
2690,flat,breez global hill view,sohna road,0.35,5600.0,625.0,Carpet area: 625 (58.06 sq.m.),2.0,2.0,2,14.0,,Relatively New,,,625.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,58.0,312.5
2691,flat,tulsiani easy in homes,sohna road,0.4,6722.0,595.0,Carpet area: 595 (55.28 sq.m.),2.0,2.0,3,12.0,,New Property,,,595.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,25.0,297.5
2692,flat,nbcc heights,sector 89,0.75,6578.0,1140.0,Super Built up area 1140(105.91 sq.m.),2.0,2.0,2,6.0,,Moderately Old,1140.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,570.0
2693,flat,ss the leaf,sector 85,1.3,10483.0,1240.0,Super Built up area 1772(164.62 sq.m.)Carpet area: 1240 sq.ft. (115.2 sq.m.),2.0,2.0,3+,10.0,East,Relatively New,1772.0,,1240.0,0.0,0.0,1.0,0.0,0.0,0.0,148.0,63.0,620.0
2694,house,central park flower valley cerise floors,sector 33,1.35,11157.0,1210.0,Built Up area: 1210 (112.41 sq.m.),2.0,2.0,2,4.0,East,New Property,,1210.0,,1.0,0.0,0.0,0.0,0.0,1.0,107.0,47.0,605.0
2695,flat,puri emerald bay,sector 104,1.58,9117.0,1733.0,Super Built up area 1700(157.94 sq.m.),2.0,3.0,3,11.0,North-East,Relatively New,1700.0,,,0.0,1.0,0.0,0.0,0.0,0.0,101.0,87.0,866.5
2696,flat,godrej nature plus,sector 33,1.4,9333.0,1500.0,Super Built up area 1500(139.35 sq.m.)Carpet area: 1385 sq.ft. (128.67 sq.m.),2.0,2.0,3,14.0,,Under Construction,1500.0,,1385.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,49.0,750.0
2697,flat,smart world gems,sector 89,1.0,9033.0,1107.0,Carpet area: 1107 (102.84 sq.m.),2.0,2.0,2,1.0,,Under Construction,,,1107.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,58.0,553.5
2698,flat,signature global synera,sector 81,0.5,6802.0,735.0,Super Built up area 735(68.28 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 635 sq.ft. (58.99 sq.m.),2.0,2.0,3,6.0,South,Relatively New,735.0,700.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,49.0,367.5
2699,flat,greenopolis,sector 89,0.8,6168.0,1297.0,Carpet area: 1297 (120.5 sq.m.),2.0,2.0,2,6.0,South,Under Construction,,,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,24.0,648.5
2700,flat,shapoorji pallonji joyville gurugram,sector 102,1.1,12181.0,903.0,Super Built up area 903(83.89 sq.m.),2.0,2.0,1,8.0,,Under Construction,903.0,,,0.0,0.0,0.0,0.0,0.0,0.0,105.0,71.0,451.5
2701,flat,ss the leaf,sector 83,1.19,7225.0,1647.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1630 sq.ft. (151.43 sq.m.)Carpet area: 1620 sq.ft. (150.5 sq.m.),2.0,2.0,3,4.0,South-East,Relatively New,1640.0,1630.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,82.0,823.5
2702,flat,m3m heights,sector 65,1.95,16000.0,1219.0,Super Built up area 1261(117.15 sq.m.),2.0,2.0,3,16.0,,Under Construction,1261.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,70.0,609.5
2703,flat,smart world gems,sector 89,0.97,8794.0,1103.0,Built Up area: 1103 (102.47 sq.m.),2.0,2.0,3+,2.0,East,New Property,,1103.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,58.0,551.5
2704,flat,project krishna colony,sector 7,0.36,5142.0,700.0,Built Up area: 700 (65.03 sq.m.),2.0,2.0,1,0.0,,Relatively New,,700.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,350.0
2705,flat,paras dews,sector 106,0.87,9255.0,940.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 1120 sq.ft. (104.05 sq.m.)Carpet area: 940 sq.ft. (87.33 sq.m.),2.0,2.0,3+,1.0,North-East,New Property,1385.0,1120.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,73.0,470.0
2706,flat,m3m golf hills,sector 79,1.45,10211.0,1420.0,Carpet area: 1420 (131.92 sq.m.),2.0,2.0,3,15.0,,Under Construction,,,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,8.0,710.0
2707,flat,smart world gems,sector 89,1.0,9007.0,1110.0,Carpet area: 1110 (103.12 sq.m.),2.0,2.0,3,3.0,,New Property,,,1110.0,1.0,0.0,0.0,0.0,1.0,0.0,99.0,58.0,555.0
2708,flat,lotus homz,sector 111,0.7,10057.0,696.0,Carpet area: 696 (64.66 sq.m.),2.0,2.0,2,8.0,East,Relatively New,,,696.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,55.0,348.0
2709,flat,supertech hues,sector 68,1.0,8474.0,1180.0,Carpet area: 1180 (109.63 sq.m.),2.0,2.0,2,12.0,,New Property,,,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,51.0,590.0
2710,flat,ashiana anmol,sohna road,0.99,8215.0,1205.0,Super Built up area 1205(111.95 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,2,6.0,East,Under Construction,1205.0,,900.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,50.0,602.5
2711,flat,signature global park,sohna road,0.56,6812.0,822.0,Carpet area: 822 (76.37 sq.m.),2.0,2.0,3,3.0,South,New Property,,,822.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,50.0,411.0
2712,flat,ashiana mulberry,sohna road,0.74,6016.0,1230.0,Carpet area: 1230 (114.27 sq.m.),2.0,2.0,3+,12.0,,Relatively New,,,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,33.0,615.0
2713,flat,m3m skywalk,sector 74,1.47,10954.0,1342.0,Super Built up area 1415(131.46 sq.m.),2.0,2.0,3,26.0,,New Property,1415.0,,,0.0,0.0,0.0,0.0,0.0,2.0,31.0,47.0,671.0
2714,flat,supertech araville,sector 79,0.95,6209.0,1530.0,Super Built up area 1530(142.14 sq.m.),2.0,2.0,3,7.0,North-East,New Property,1530.0,,,1.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,765.0
2715,flat,m3m woodshire,sector 107,0.9,6588.0,1366.0,Super Built up area 1366(126.91 sq.m.),2.0,2.0,3+,4.0,,Relatively New,1366.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,683.0
2716,flat,smart world orchard,sector 61,1.58,13739.0,1150.0,Carpet area: 1150 (106.84 sq.m.),2.0,2.0,2,3.0,South,New Property,,,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,65.0,575.0
2717,flat,ss,sector 85,1.18,7170.0,1646.0,Super Built up area 1640(152.36 sq.m.)Built Up area: 1630 sq.ft. (151.43 sq.m.)Carpet area: 1620 sq.ft. (150.5 sq.m.),2.0,2.0,3,4.0,West,Relatively New,1640.0,1630.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,28.0,823.0
2718,house,shree krishna homes,sector 104,0.48,5556.0,864.0,Plot area 80(7.43 sq.m.)Built Up area: 795 sq.ft. (73.86 sq.m.)Carpet area: 720 sq.ft. (66.89 sq.m.),2.0,2.0,1,1.0,North-East,New Property,,795.0,720.0,1.0,0.0,0.0,1.0,1.0,0.0,44.0,62.0,432.0
2719,flat,supertech hues,sector 68,0.8,6779.0,1180.0,Built Up area: 1180 (109.63 sq.m.),2.0,2.0,3+,14.0,,New Property,,1180.0,,0.0,0.0,0.0,0.0,0.0,2.0,26.0,51.0,590.0
2720,flat,vatika the seven lamps,sector 82,1.0,6969.0,1435.0,Super Built up area 1435(133.32 sq.m.),2.0,2.0,2,14.0,,Relatively New,1435.0,,,1.0,0.0,0.0,0.0,1.0,0.0,69.0,55.0,717.5
2721,flat,signature the serenas,sohna road,0.5,9406.0,532.0,Carpet area: 531.57 (49.38 sq.m.),2.0,2.0,2,6.0,,New Property,,,531.521382,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,266.0
2722,flat,supertech basera,sector 79,0.36,7643.0,471.0,Built Up area: 546 (50.73 sq.m.)Carpet area: 471 sq.ft. (43.76 sq.m.),2.0,2.0,1,4.0,,New Property,,546.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,8.0,235.5
2723,flat,ild grand,sector 37c,0.66,5038.0,1310.0,Built Up area: 1310 (121.7 sq.m.),2.0,2.0,3+,14.0,,Undefined,,1310.0,,0.0,0.0,0.0,0.0,0.0,0.0,60.0,41.0,655.0
2724,flat,ss the leaf,sector 85,1.25,7179.0,1741.0,Super Built up area 1741(161.74 sq.m.)Built Up area: 1730 sq.ft. (160.72 sq.m.)Carpet area: 1720 sq.ft. (159.79 sq.m.),2.0,2.0,3,10.0,South-East,Relatively New,1741.0,1730.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,63.0,870.5
2725,flat,smart world gems,sector 89,0.9,8145.0,1105.0,Built Up area: 1105 (102.66 sq.m.),2.0,2.0,2,1.0,,Undefined,,1105.0,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,58.0,552.5
2726,flat,vatika inxt floors,sector 82a,0.75,7500.0,1000.0,Built Up area: 1000 (92.9 sq.m.)Carpet area: 650 sq.ft. (60.39 sq.m.),2.0,2.0,2,1.0,,Undefined,,1000.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,500.0
2727,flat,shree vardhman flora,sector 90,0.7,5384.0,1300.0,Super Built up area 1300(120.77 sq.m.),2.0,2.0,3,13.0,,New Property,1300.0,,,1.0,0.0,0.0,0.0,0.0,0.0,15.0,64.0,650.0
2728,flat,awho shanti vihar,sector 95,0.82,9879.0,830.0,Super Built up area 1400(130.06 sq.m.)Carpet area: 830 sq.ft. (77.11 sq.m.),2.0,2.0,3+,13.0,East,New Property,1400.0,,830.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0,32.0,415.0
2729,flat,godrej oasis,sector 88a,1.45,8367.0,1733.0,Super Built up area 161Carpet area: 108.4 sq.m.,2.0,2.0,3+,9.0,,Relatively New,161.0,,108.4,1.0,0.0,0.0,0.0,0.0,1.0,85.0,35.0,866.5
2730,flat,godrej nature plus,sector 33,1.2,14379.0,835.0,Carpet area: 77.53,2.0,2.0,3,1.0,,New Property,,,77.53,0.0,0.0,0.0,0.0,0.0,0.0,65.0,49.0,417.5
2731,flat,m3m woodshire,sector 107,0.75,5490.0,1366.0,Super Built up area 1366(126.91 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),2.0,2.0,3+,14.0,West,Relatively New,1366.0,,1050.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0,18.0,683.0
2732,flat,m3m heights,sector 65,2.65,18492.0,1433.0,Super Built up area 1433(133.13 sq.m.),2.0,2.0,3,4.0,North-East,New Property,1433.0,,,1.0,0.0,0.0,0.0,0.0,0.0,38.0,70.0,716.5
